51375322374,gdb,221,101
51375344773,gba,175,115
51375363638,ffc,252,179
51375396357,bcc,218,163
51375411347,cff,149,33
51375420250,cfd,163,183
51375433986,bee,268,456
51375458377,dfc,279,359
51375480915,gef,58,83
51375488750,dbf,292,426
51375504629,aeb,55,93
51375536348,gae,69,197
51375571203,fef,94,192
51375588392,gfg,237,351
51375616037,ccd,221,209
51375624048,ege,44,205
51375625587,gga,76,5
51375631080,faa,250,108
51375641891,ccd,149,225
51375668832,efa,227,18
51375691389,eca,286,201
51375692247,fba,129,40
51375703328,cee,28,329
51375703576,bce,135,353
51375752829,cfg,225,47
51375759189,fbg,157,114
51375759238,bgc,131,226
51375771859,aef,50,234
51375780203,fcb,78,11
51375862200,gcf,145,196
51375882994,bef,66,303
51375883078,dbb,256,44
51375884778,cdf,241,53
51375914993,bbe,257,33
51375921155,acf,158,63
51375948473,ffg,178,25
51375954275,dde,99,69
51375966359,dff,57,25
51375968942,aad,140,55
51375991063,bea,25,280
51376000787,edf,266,29
51376004578,bca,295,110
51376017636,fac,43,198
51376029906,beb,276,30
51376051566,fgg,293,27
51376098373,gag,80,81
51376118315,cac,288,83
51376124371,aba,220,110
51376136429,dab,242,73
51376158875,agd,277,149
51376211048,dea,272,291
51376243591,dfa,289,166
51376245278,bbf,125,40
51376250636,ega,145,194
51376280529,cba,108,31
51376280534,ggf,261,144
51376296883,daa,6,26
51376302347,gac,280,270
51376341957,cfa,231,124
51376349947,dbd,4,170
51376370175,adf,193,47
51376397354,bgd,167,5
51376400042,gcf,255,166
51376436016,cad,25,31
51376492788,cef,227,145
51376518284,ced,86,150
51376522004,abe,290,228
51376525519,daf,6,21
51376539181,ebb,173,77
51376552098,edg,275,90
51376600480,cbe,53,153
51376612595,fgg,79,29
51376637089,ede,88,275
51376647857,cbe,261,133
51376655517,ece,42,39
51376667174,efc,211,109
51376669613,fdg,265,54
51376680599,efe,211,74
51376684826,fgd,187,137
51376686855,bbb,120,50
51376720028,fea,62,293
51376730304,eea,259,104
51376735919,cfa,282,140
51376740484,eda,232,38
51376741130,bab,149,118
51376755053,fda,262,51
51376783645,bde,144,17
51376787526,dde,8,73
51376790884,egd,244,196
51376804409,gfb,256,195
51376823752,ffd,201,136
51376842756,bdc,200,85
51376861823,adf,165,39
51376869969,dad,104,116
51376898471,bdf,205,201
51376990824,fbd,30,140
51376994220,fbe,71,5
51377003401,gdg,36,230
51377006877,gbg,203,267
51377059896,cee,145,348
51377068851,dab,229,86
51377081218,cgg,76,247
51377093804,bee,294,433
51377109182,dbg,188,359
51377110750,baa,233,40
51377115554,cee,99,330
51377123992,bfa,225,199
51377126803,gaf,141,191
51377138445,cdf,175,45
51377158443,fec,245,145
51377203556,bdd,192,289
51377204214,fgf,258,351
51377231194,ccb,188,71
51377231321,bga,251,28
51377246062,bgg,5,211
51377288573,bgf,15,122
51377321491,ffe,84,41
51377325085,add,164,83
51377326915,dbc,85,29
51377331031,fgc,269,256
51377341183,eed,2,48
51377352175,dae,86,52
51377354244,afa,99,5
51377375677,efb,75,55
51377382961,fdf,280,53
51377446707,bcd,283,98
51377448004,gbc,108,49
51377448312,afg,98,449
51377460293,fca,2,70
51377498847,afb,80,84
51377510135,egg,58,103
51377519628,gad,250,124
51377540182,bfc,226,141
51377541574,adg,38,22
51377548793,dge,176,172
51377557151,fef,37,228
51377612455,gdf,264,140
51377647449,dba,268,78
51377662256,aaf,116,55
51377684343,ggd,260,55
51377689460,afa,89,5
51377689823,gfe,61,32
51377723241,deg,117,280
51377734546,adc,194,28
51377744751,ccg,129,42
51377753278,ccf,7,320
51377782329,cda,177,16
51377810295,cgf,291,275
51377850607,eee,83,115
51377859172,cbe,267,138
51377866857,fae,45,220
51377867982,eaa,13,57
51377894368,bae,4,281
51377902036,ddg,142,116
51377904118,afa,63,5
51377906038,bfd,202,173
51377911982,eca,207,192
51377926383,agg,227,30
51377934954,aae,254,68
51377936451,cdg,249,59
51377947967,bba,192,19
51377963091,bag,57,290
51377968781,cab,176,36
51377968898,gge,88,274
51377980477,acd,45,138
51377988821,eae,111,27
51378027455,cbd,90,150
51378039884,gaa,296,291
51378054037,ade,238,18
51378074652,cgb,57,6
51378085671,ddd,47,420
51378097513,feb,194,177
51378098583,aee,2,5
51378118288,ada,237,168
51378161540,afd,169,140
51378175162,aff,153,280
51378186003,eag,200,74
51378196585,bcb,52,35
51378210297,edc,297,120
51378213663,ace,156,51
51378262165,cfc,175,148
51378296220,gfe,99,35
51378298899,efd,135,238
51378321372,dcb,199,152
51378327438,gab,150,49
51378332501,bca,12,91
51378334181,dgb,14,30
51378339976,bgc,241,223
51378350627,fed,27,334
51378411684,ddb,208,121
51378421275,beg,119,48
51378426418,afc,172,5
51378455207,dbg,154,344
51378465150,dee,172,122
51378466242,fea,22,243
51378476585,gba,7,115
51378489829,bdg,68,196
51378496637,cdc,261,134
51378497886,bca,20,75
51378519608,fce,273,246
51378525831,dfa,253,179
51378527051,beb,190,31
51378537622,afa,67,5
51378557801,feb,171,150
51378576225,dfg,181,172
51378605259,cgc,41,48
51378606265,cdd,47,63
51378626103,bgc,254,216
51378628612,fff,125,34
51378642570,edd,251,59
51378649928,ada,97,183
51378690967,deb,92,10
51378694611,bdf,193,180
51378737068,ggc,15,389
51378751473,ebf,132,107
51378758613,dec,217,18
51378762913,aae,127,59
51378779238,dda,9,311
51378794958,aaa,171,134
51378795702,eab,70,335
51378798857,ded,195,311
51378829396,gec,136,200
51378891615,eaf,70,188
51378892180,gee,116,62
51378902465,gdd,9,5
51378917974,cff,32,28
51378930498,bdd,164,329
51378942438,bbe,224,29
51378960846,ege,236,196
51378981281,gce,247,107
51378985181,deg,83,260
51379006162,dbb,40,38
51379029908,gcd,146,111
51379037639,ebe,247,40
51379050187,cea,10,369
51379052568,cge,158,317
51379053407,aac,117,218
51379065355,dcg,99,53
51379071060,aed,102,121
51379081600,cad,85,35
51379102910,dbd,34,190
51379103430,fbf,155,123
51379106962,cgb,126,5
51379114207,dgg,156,141
51379123245,ecf,257,239
51379135052,adb,252,175
51379141046,ead,38,217
51379142932,egf,6,116
51379143591,fcc,223,204
51379149307,bdg,88,229
51379151703,cfa,77,126
51379152402,ggd,3,44
51379183281,ede,241,305
51379189563,bab,250,105
51379217123,ebf,14,104
51379246322,fda,190,49
51379269270,agd,151,137
51379292150,dea,255,337
51379298038,ged,279,158
51379306328,gca,25,173
51379308159,fga,133,161
51379327230,edb,106,196
51379347937,dcc,68,14
51379353686,ffb,72,136
51379353710,gde,89,91
51379354218,gfg,2,354
51379367315,bda,209,251
51379368028,cbd,23,130
51379387490,gdf,11,147
51379387953,age,115,7
51379394414,gee,18,69
51379443574,ccc,132,78
51379458226,ded,189,307
51379460071,bbd,299,207
51379495851,ffd,146,157
51379559726,ggg,148,64
51379577717,fcb,290,12
51379584720,ddg,201,100
51379600300,gbd,65,51
51379637575,egf,229,128
51379651894,fag,269,126
51379656950,feb,74,172
51379693886,gfd,20,134
51379724130,adc,291,26
51379731141,ddf,289,86
51379760756,aae,231,47
51379762108,bcc,280,163
51379784903,dca,169,60
51379789202,egc,111,186
51379796034,eba,66,187
51379803102,afb,83,92
51379871471,aad,246,59
51379880875,dgd,211,265
51379902003,cbb,43,36
51379914099,gbb,179,63
51379925878,edd,192,58
51379929349,dge,294,192
51379946777,agc,232,7
51380042380,bea,83,257
51380050505,bea,94,282
51380053288,ecg,35,12
51380104415,efg,4,49
51380113616,fgb,16,5
51380123410,bed,43,12
51380132226,gfg,150,410
51380147444,abg,265,51
51380159643,bee,204,372
51380166146,eef,36,59
51380176475,cba,298,27
51380180429,bad,113,234
51380197208,dec,299,21
51380198444,cca,215,232
51380199584,gba,28,112
51380199777,bfa,272,204
51380203021,ada,194,164
51380219172,cgf,38,305
51380220696,gdf,179,147
51380263979,gea,26,105
51380268643,bec,80,151
51380285180,afb,298,91
51380350249,abb,233,233
51380356214,dfe,24,191
51380367349,ecb,102,14
51380371319,eeg,54,166
51380391862,gdf,93,147
51380418736,cfb,256,177
51380428251,fdc,212,399
51380430098,cfc,137,118
51380441149,dfc,121,362
51380470465,aea,113,85
51380478327,agb,211,155
51380494503,cdb,5,47
51380497133,cdd,57,54
51380510366,efg,280,58
51380545645,aca,12,163
51380550051,fcg,83,7
51380554117,bbc,29,134
51380561388,bbd,128,202
51380575734,acg,155,304
51380593879,gcf,18,194
51380597167,aec,45,5
51380603101,ggb,88,20
51380612638,gbc,102,55
51380634538,ceb,225,278
51380668206,ggf,55,162
51380688152,gac,44,310
51380691425,acc,92,85
51380710195,daa,229,25
51380725316,dbf,212,485
51380731638,fdd,111,100
51380749806,gdc,38,97
51380750580,gda,174,203
51380751214,ddd,20,411
51380763322,ead,293,186
51380773790,ggg,123,51
51380779398,dga,180,291
51380814614,ecc,40,143
51380816426,dca,252,70
51380819291,ded,273,353
51380822988,caf,282,122
51380842219,dac,266,168
51380852887,dgc,147,227
51380860456,eea,192,104
51380877763,bdf,133,208
51380900892,ceg,70,86
51380900924,aed,97,105
51380909890,ebe,1,39
51380936106,dcf,96,171
51380980938,ade,294,19
51380983629,dfd,110,185
51380985937,dff,210,29
51381016803,acc,134,97
51381017102,cbe,107,149
51381018634,eda,279,31
51381023640,dgf,152,54
51381030859,fdc,118,379
51381037268,edc,39,112
51381057514,dcd,112,111
51381066296,aaa,238,112
51381126989,gag,114,95
51381128633,bag,123,324
51381134876,gac,110,337
51381137289,egc,113,195
51381150198,cdd,38,54
51381159068,afe,128,5
51381222142,dga,172,320
51381249628,abc,83,89
51381273017,dgc,131,199
51381297722,cgd,176,162
51381329756,cec,273,124
51381341165,gad,220,135
51381358818,ced,70,163
51381377347,ddc,241,71
51381379885,agg,109,24
51381392176,fbb,184,25
51381404322,fcf,207,235
51381407928,bdg,103,240
51381410959,ceg,235,96
51381414926,bed,246,13
51381429423,gae,291,208
51381429642,bfg,256,157
51381440478,gee,95,80
51381454182,fce,239,214
51381454713,ece,185,31
51381454762,adb,179,161
51381456684,faf,157,56
51381465656,bge,44,294
51381469176,ccf,230,313
51381498508,fge,117,117
51381507836,add,241,81
51381512477,cgg,57,229
51381516310,afd,98,134
51381519281,cfc,43,126
51381526967,aaf,125,52
51381534782,cdf,144,36
51381535477,cag,118,99
51381552384,dfe,98,206
51381553822,abd,222,16
51381582913,def,247,211
51381593918,bab,98,93
51381607472,fce,276,203
51381617482,cbg,81,83
51381627814,bcc,138,140
51381659544,cbc,125,17
51381685715,fge,16,97
51381697483,eec,118,297
51381706633,feg,50,44
51381712205,fee,101,10
51381718978,dab,69,99
51381749481,fff,149,31
51381771592,ffc,278,182
51381777886,ccc,139,88
51381798238,ccb,280,68
51381817651,cac,251,71
51381827285,efc,44,94
51381841478,aeg,180,214
51381850625,aed,80,111
51381857089,egd,190,170
51381882290,ggb,260,22
51381891656,bfb,233,48
51381913226,cbf,119,8
51381916092,cee,274,264
51381940791,aaf,289,60
51381946157,dga,229,275
51381955314,bdb,8,130
51381987590,fde,267,11
51381991793,faa,235,92
51382013269,cfe,144,141
51382015421,cae,92,94
51382029833,dbe,296,93
51382038606,dfg,86,154
51382069991,abf,61,75
51382104771,geb,219,44
51382105961,bcf,257,109
51382149898,cfe,278,146
51382159892,fad,47,477
51382160612,fcd,143,185
51382174277,gaa,102,288
51382201563,bac,210,141
51382202837,fdb,63,122
51382220660,bda,275,223
51382222515,dag,175,188
51382227535,gbe,39,157
51382264572,deg,176,236
51382272857,adb,112,138
51382276181,gdb,81,98
51382288561,geg,2,156
51382293934,fbd,98,127
51382305773,edf,156,27
51382309405,bgb,201,82
51382309568,cdc,129,120
51382315095,fbc,185,164
51382335849,feb,263,147
51382341025,abe,41,221
51382352137,ebd,202,80
51382364096,edf,275,29
51382377670,eee,247,94
51382378513,gcc,171,190
51382395435,bcg,188,90
51382435862,ffd,138,150
51382444548,gga,236,5
51382460441,bed,207,15
51382463673,aga,30,151
51382472921,bce,9,388
51382481300,cce,268,87
51382492481,cfa,37,127
51382512797,ace,44,51
51382551425,fgg,117,28
51382564186,age,162,7
51382581006,caa,104,65
51382603308,ggc,108,315
51382610311,cga,163,110
51382623061,eag,118,69
51382657604,ffa,74,49
51382675468,ecd,152,111
51382719343,fcf,288,218
51382719798,gaf,90,227
51382783164,fgg,128,24
51382803056,ddb,231,124
51382807749,aca,29,151
51382844181,ecd,59,93
51382851474,fga,29,178
51382869150,ecb,69,13
51382880014,bab,45,79
51382899014,agf,1,204
51382910524,cba,186,30
51382910952,edb,165,184
51382928251,bfe,106,21
51382957718,fed,85,354
51382996824,cdg,225,65
51383003833,abf,180,72
51383011592,acb,238,11
51383017636,ddd,168,398
51383037220,eac,210,152
51383044490,ccf,129,284
51383053269,cgc,148,56
51383080087,dce,248,51
51383085375,gff,193,253
51383119739,fab,295,33
51383120284,cbe,194,169
51383162395,eff,21,54
51383208684,fac,166,225
51383214587,bff,210,41
51383215926,fde,180,10
51383246970,dgf,128,45
51383253134,fde,118,9
51383262152,gcd,265,102
51383269135,aeb,50,79
51383280545,ecf,295,207
51383288343,bbg,174,63
51383311408,fae,196,261
51383318855,eag,247,66
51383318974,aag,63,129
51383327840,eaa,158,59
51383346139,ccf,37,292
51383360496,gcb,138,227
51383371813,fed,263,311
51383387618,fba,112,33
51383425432,afb,31,87
51383431346,cef,189,158
51383436875,bgc,199,196
51383498666,gdc,91,112
51383504404,fgd,146,146
51383523252,fec,219,139
51383527696,acf,239,54
51383546759,abg,89,49
51383565943,gdc,62,117
51383566861,acc,273,102
51383583481,gag,122,76
51383588105,cab,191,38
51383588697,ccg,27,37
51383588888,ebb,11,87
51383639645,gbf,224,179
51383669640,ecg,21,10
51383672106,bga,37,30
51383687008,gfc,183,207
51383693135,baf,29,9
51383696537,bff,141,45
51383705159,dbd,123,224
51383722171,gfe,172,34
51383728457,cde,66,76
51383728658,abb,268,256
51383748682,gfa,281,89
51383756150,gad,243,140
51383756996,bbb,161,46
51383763526,fdg,33,58
51383821397,fga,135,144
51383824701,dfb,271,59
51383829754,efg,20,56
51383832728,fbf,157,130
51383841520,ebc,154,94
51383851393,bbf,35,42
51383914025,bdd,125,319
51383934062,daf,260,22
51383938096,gbb,151,66
51383938795,aab,141,149
51383939892,ebg,56,127
51383944862,deb,213,9
51383970775,ggf,291,171
51383986159,agc,216,7
51384001241,cbd,104,144
51384020159,egg,155,113
51384032151,bef,238,327
51384058431,afb,276,93
51384064506,edd,188,48
51384077244,fgf,48,414
51384145475,eeb,156,115
51384197981,eag,259,57
51384228227,aeb,38,67
51384229634,efc,68,111
51384230914,dcc,89,14
51384237402,bgd,222,5
51384249026,gfd,203,132
51384251342,abc,275,80
51384264088,gad,87,138
51384292440,fbc,98,167
51384301268,ccd,275,252
51384302664,cad,165,30
51384321412,cbc,43,14
51384339209,cac,269,80
51384396179,bae,6,317
51384407589,aba,144,106
51384416740,gcg,132,37
51384419365,eca,282,180
51384420572,fgc,86,296
51384429683,bgg,92,185
51384458763,gfc,290,215
51384471248,ead,118,154
51384535752,gbb,128,58
51384540428,dde,38,63
51384547594,dfg,262,126
51384547822,gac,153,279
51384549177,gda,18,215
51384572904,bca,178,81
51384582094,bed,27,14
51384597525,eba,95,179
51384602792,dab,121,107
51384605020,gef,14,73
51384607658,bcf,222,102
51384624602,bfg,279,183
51384624864,ggb,115,21
51384625292,cfe,290,164
51384628422,ffd,166,172
51384632467,eaf,243,221
51384640591,gcf,255,172
51384646161,ddf,230,100
51384666332,ffc,77,174
51384695456,ega,43,195
51384703799,fff,213,25
51384727741,bfg,153,173
51384791973,deb,12,9
51384792731,gec,186,206
51384811767,fbg,250,126
51384870584,baa,59,36
51384876385,dca,104,75
51384883628,dda,2,267
51384895553,fca,122,74
51384954558,bcb,181,30
51384955920,aef,91,241
51384994896,bfb,170,43
51385006928,cgb,209,5
51385011628,dea,12,397
51385029619,adb,13,146
51385042070,bdc,158,85
51385065794,bfc,166,150
51385069323,ggd,149,51
51385087814,bea,159,298
51385117122,egb,185,196
51385122294,cca,268,192
51385133204,cff,247,31
51385143532,daa,223,21
51385158288,cfd,239,146
51385180275,dfb,166,57
51385183911,bce,266,322
51385199511,ccc,276,79
51385207468,dgb,229,24
51385207541,cba,20,24
51385268462,fdf,257,42
51385275844,ffg,119,20
51385279411,aea,97,92
51385315825,cfc,132,120
51385334173,gbe,259,130
51385355988,fgf,70,426
51385364202,daa,240,18
51385381715,ege,30,158
51385392667,cgd,178,184
51385393968,dga,135,242
51385432883,efa,92,15
51385438219,adb,56,116
51385457625,gdg,15,223
51385466276,gge,182,221
51385475502,cdf,130,30
51385475634,fae,116,216
51385494067,fbe,70,5
51385495789,efg,113,51
51385513240,cfg,255,52
51385556990,edg,265,102
51385559112,edd,219,51
51385574900,dgf,26,44
51385577722,ebc,151,98
51385588460,eag,106,62
51385600222,adc,11,24
51385615719,afa,212,5
51385627236,dee,125,135
51385641463,gda,61,176
51385671273,edd,39,50
51385671792,eab,35,308
51385678874,bde,208,15
51385683114,dcf,150,196
51385685169,dgd,74,249
51385686984,ada,118,185
51385702591,aad,56,51
51385725688,fgd,91,162
51385730971,cag,123,110
51385752042,dad,275,95
51385767628,ged,54,148
51385787840,fec,191,118
51385796054,bbc,263,159
51385796993,eac,83,176
51385822017,bgf,49,131
51385830788,gab,129,40
51385836773,gfb,237,157
51385848734,bcc,48,162
51385870801,gde,275,91
51385878913,gba,207,105
51385912613,bdb,273,118
51385922210,fgb,227,5
51385947200,dbg,286,388
51385947250,aba,254,112
51385955131,fdd,1,114
51385955948,fff,123,27
51385989538,abe,16,234
51386003980,cgf,168,301
51386005422,dge,111,174
51386021693,dac,42,146
51386060365,dcg,266,55
51386084033,bbf,262,43
51386096413,ggg,194,58
51386099425,ede,274,332
51386119310,fcc,208,238
51386164706,cea,65,376
51386199494,adg,226,24
51386206140,ffb,175,152
51386224720,aee,3,5
51386273766,gba,69,108
51386277047,ceg,237,97
51386318464,dbb,165,38
51386319086,dce,220,60
51386355370,agb,286,156
51386364543,fcb,131,13
51386365154,cef,264,162
51386370501,gab,258,43
51386385447,cbf,241,7
51386386815,bdd,96,271
51386395895,baa,213,29
51386396123,bdb,202,113
51386426249,efe,109,75
51386426272,eeg,26,159
51386445916,caf,243,119
51386479575,gbg,267,299
51386484262,cef,198,129
51386509433,ffa,259,45
51386525174,agd,263,124
51386570628,beb,56,30
51386576368,bab,262,92
51386576841,dfa,267,148
51386587694,afg,106,462
51386595664,cbd,51,141
51386600479,def,196,192
51386618915,dbc,279,31
51386627022,geb,261,49
51386628775,gad,287,157
51386647764,bdg,203,256
51386648849,fdc,267,435
51386651083,adf,150,45
51386680966,fcg,266,6
51386730944,ccf,213,332
51386733348,ebb,276,89
51386756987,cba,189,25
51386770505,aed,209,95
51386793997,fac,75,202
51386804845,eda,83,30
51386809438,aff,88,324
51386858344,eed,221,38
51386869455,ace,213,43
51386931582,fea,121,284
51386944457,bdb,39,93
51386998371,cad,181,31
51386999439,fga,290,144
51387001799,fef,133,271
51387002486,eae,294,29
51387022989,dae,166,55
51387029911,cbg,213,75
51387038649,fad,69,405
51387046519,beg,222,52
51387054144,dgc,154,189
51387059894,cdb,178,42
51387064525,bdc,299,68
51387076968,ffe,245,33
51387092102,gbd,294,51
51387112861,afc,217,5
51387119655,dba,20,91
51387143753,fge,232,99
51387151372,bba,187,19
51387151698,fcg,171,6
51387160029,efb,173,45
51387185924,gdd,42,5
51387211317,fag,252,114
51387221709,cbb,168,29
51387236022,dcd,166,125
51387321088,gbe,236,130
51387342450,dec,210,21
51387357541,cdd,242,59
51387367792,gaf,271,186
51387388872,fbc,10,192
51387398108,cda,199,17
51387401532,bcb,87,34
51387403089,bcd,226,103
51387418456,ebf,205,94
51387431791,dbe,229,90
51387449696,aaa,87,126
51387453111,bbg,296,70
51387497591,ddg,55,102
51387511858,ebd,48,69
51387541966,bfe,245,17
51387558554,fgd,187,168
51387559680,cec,250,105
51387569598,bfb,13,38
51387584804,daa,236,19
51387588740,efd,173,235
51387605798,gca,212,166
51387628958,bbe,134,24
51387640115,cfb,266,203
51387640742,bee,164,401
51387648767,bbd,5,179
51387650519,dcc,137,13
51387657230,bfd,207,205
51387662695,efa,227,12
51387675914,gaa,261,247
51387693997,bcb,62,38
51387704638,abg,83,45
51387707432,gfb,76,167
51387714586,cge,280,256
51387780591,bge,154,314
51387785340,daa,91,17
51387785374,cdc,112,105
51387802238,bea,201,339
51387832158,bda,163,180
51387871049,ecc,158,135
51387876231,bga,110,30
51387917821,bae,236,291
51387920571,ced,122,192
51387921885,acd,150,149
51387928579,ccg,299,29
51387934747,dfc,276,412
51387955428,edb,153,147
51387962894,dag,41,172
51387973235,eae,283,34
51387981800,fab,114,30
51387992465,ebd,293,78
51388009700,acd,69,135
51388010743,aab,220,153
51388016151,eab,131,292
51388031575,dfa,178,155
51388050558,dcb,164,177
51388055963,gbc,155,44
51388069072,fee,105,10
51388075679,bcg,197,79
51388083607,dgb,290,25
51388112905,feg,89,48
51388121540,acg,22,273
51388138255,aff,207,275
51388156474,gce,106,108
51388205595,bag,185,268
51388231183,ebe,59,45
51388238851,bgc,293,213
51388248142,bea,93,403
51388256803,ceb,104,258
51388282097,cgb,256,5
51388293869,cdc,47,121
51388298622,fda,122,39
51388300365,abc,214,72
51388318934,gbd,223,52
51388333256,gef,66,70
51388334529,gbe,111,120
51388371138,bgg,270,164
51388450254,dff,288,28
51388467489,fcf,237,224
51388503304,dgg,145,117
51388510420,cce,28,73
51388610084,aae,113,40
51388623738,gcg,58,37
51388626730,aeg,172,231
51388632432,cfc,166,102
51388638669,acb,238,10
51388645324,cad,292,32
51388655552,ece,85,27
51388656420,eaa,88,62
51388669780,add,6,89
51388674773,gbf,68,146
51388683070,abf,155,77
51388724242,abd,136,13
51388748973,aac,91,241
51388761865,agg,251,27
51388812843,cbe,254,152
51388835177,ggg,50,60
51388861027,dda,42,224
51388872400,aeb,275,58
51388886214,bba,293,15
51388902114,bfa,165,191
51388913436,cca,113,220
51388914207,abg,39,46
51388916149,bad,126,245
51388929468,fbd,292,119
51388931005,cea,255,360
51388953835,bdf,91,245
51388968289,bcd,105,83
51388971050,fdf,118,34
51388974387,geg,197,171
51388985427,dcb,6,143
51389013253,ccb,245,57
51389016252,ged,184,119
51389023508,aeg,82,214
51389033176,feg,248,53
51389048320,gcc,200,220
51389095004,gag,86,78
51389123828,dbb,127,31
51389131349,bda,155,187
51389134433,gfg,43,377
51389137579,bbb,128,53
51389148838,efb,207,47
51389153999,egf,259,147
51389155536,afc,230,5
51389187552,dbc,231,25
51389212087,cga,32,114
51389228981,dfd,87,210
51389252689,aea,58,100
51389255576,caa,110,74
51389327736,aee,191,5
51389362076,acb,84,8
51389378807,ecf,286,196
51389383616,bba,294,12
51389477820,ffe,216,37
51389482751,dga,54,251
51389527125,bef,99,376
51389527178,adb,50,109
51389558963,dfb,263,64
51389566145,eaa,56,51
51389573740,deg,175,217
51389590089,cbf,197,6
51389603563,age,89,5
51389627180,aga,29,131
51389629940,fag,23,135
51389639750,bfb,2,38
51389642588,eef,34,63
51389664441,aec,205,5
51389668122,cgg,222,233
51389699972,fcb,48,11
51389703950,geb,241,54
51389806520,bec,124,166
51389809530,baa,51,31
51389836081,gab,113,34
51389850870,bdc,128,58
51389861684,egc,46,159
51389880741,bgf,49,107
51389888172,gbf,297,119
51389890228,efa,296,13
51389914200,bbd,286,170
51389957585,fcd,30,181
51389961279,gfd,111,129
51389979910,eea,298,102
51389990171,gcg,151,41
51390024461,eff,57,44
51390030110,dff,114,29
51390050904,fbc,80,197
51390080147,ega,238,157
51390102652,gea,285,111
51390120940,abb,36,232
51390126069,baf,105,10
51390137448,ecd,91,93
51390141350,dbf,92,572
51390147007,cdg,248,54
51390154729,dea,232,325
51390159631,bbf,293,45
51390197733,fcf,281,188
51390205103,fde,162,8
51390225093,cgd,111,169
51390229145,ded,70,331
51390267830,faa,5,87
51390312603,agb,202,156
51390343174,gfb,283,143
51390353815,gdf,102,161
51390355332,gdg,157,236
51390360147,afe,126,5
51390378578,cff,256,30
51390392459,dbd,287,230
51390407068,fbb,168,26
51390410380,egd,120,170
51390424568,acd,211,136
51390437425,gca,214,192
51390438080,dcd,124,140
51390465974,eab,20,306
51390469085,aaf,97,71
51390493854,dde,121,51
51390494618,bda,199,162
51390500778,ddd,19,421
51390517388,cbe,99,138
51390537568,gff,272,275
51390542957,ddc,14,80
51390544504,fff,168,24
51390551816,fea,6,329
51390553495,ade,58,21
51390558972,afd,284,159
51390564121,eeb,212,95
51390568594,gdc,22,128
51390576810,bec,215,152
51390597744,cae,269,105
51390607221,bfc,1,175
51390615390,fce,187,241
51390616081,gae,69,176
51390643118,edf,144,23
51390654455,feb,154,157
51390661845,fda,248,44
51390665390,cfa,58,116
51390666385,eed,193,35
51390702054,edc,213,105
51390720314,aed,35,77
51390728048,aca,77,175
51390730058,egf,128,132
51390731718,bba,141,12
51390735459,bgd,93,5
51390775042,fba,251,36
51390780248,fbe,156,5
51390781422,cee,232,224
51390833372,gea,289,129
51390837736,cec,41,124
51390914038,ggd,30,53
51390919559,bbf,264,41
51390927606,dee,209,108
51390953716,bcf,51,82
51390966130,eee,271,84
51390975338,fdb,97,118
51390988690,bac,193,139
51390992264,dbb,185,32
51391004559,cdf,10,24
51391005798,faf,212,57
51391014932,ege,208,134
51391026618,ged,165,121
51391046016,dcg,134,63
51391087598,egb,265,213
51391118376,beb,178,27
51391132221,fgf,132,370
51391143985,cgd,275,163
51391156207,ega,112,150
51391162724,daf,245,24
51391173853,ded,146,297
51391181702,gae,229,142
51391187342,fgg,225,26
51391200114,cea,11,381
51391208994,edg,200,114
51391225085,cff,180,25
51391342470,fga,124,156
51391357033,abe,126,259
51391361754,agf,253,222
51391382127,fcc,105,199
51391384397,dfe,115,197
51391417831,agc,293,7
51391433491,gee,54,71
51391434178,cgf,109,331
51391444432,ccg,65,34
51391460616,ede,27,345
51391472698,dfg,103,142
51391474612,abc,267,61
51391496355,gad,248,164
51391515601,cdd,193,63
51391537172,ggf,294,177
51391560415,gcb,77,208
51391580136,aef,77,214
51391580313,bbe,26,27
51391592849,bge,266,292
51391600021,dgc,274,160
51391608902,ebg,254,114
51391610722,fae,252,224
51391621773,eaf,56,181
51391622407,bcb,80,39
51391639973,eef,107,66
51391640440,efa,43,14
51391644916,bbb,29,50
51391658547,bef,185,364
51391667769,eec,49,305
51391668109,acf,228,60
51391677543,dca,64,87
51391708428,cca,83,195
51391734934,deb,201,8
51391745180,bcg,81,64
51391746491,fed,18,311
51391756184,bgg,190,183
51391776066,dcc,78,15
51391782766,ccd,3,294
51391785183,bee,211,425
51391799048,bff,250,47
51391803460,gga,118,5
51391803480,fcg,132,6
51391805551,ebc,44,82
51391826791,ddf,80,81
51391834259,dda,40,188
51391837175,caf,36,105
51391860281,agf,26,213
51391873054,gdb,235,100
51391879016,bgb,278,88
51391891359,egg,256,128
51391891450,fcb,239,11
51391894156,cde,93,74
51391896827,cba,290,21
51391919715,aac,267,214
51391980520,ccf,182,278
51391991484,fee,269,8
51392016044,afg,127,420
51392021708,gcd,33,98
51392027373,aec,65,5
51392037743,aag,95,132
51392082572,fed,220,286
51392115138,gfa,74,98
51392115675,cgc,1,46
51392117691,daa,95,15
51392124352,cga,119,93
51392141052,bgd,96,5
51392150943,bbf,236,37
51392170031,efd,287,274
51392184960,gdd,176,5
51392193094,adb,35,119
51392197691,abd,151,13
51392212570,ggc,237,330
51392235094,afa,32,5
51392235688,dgc,49,139
51392237674,dbd,20,273
51392238357,ade,182,24
51392240495,ecf,198,225
51392242315,gbc,15,47
51392245341,gda,241,200
51392260001,bga,199,24
51392269255,gfg,4,316
51392273804,eab,78,272
51392278970,gaa,194,217
